T	AX	AY	AZ	HX	HY	HZ	MX	MY	MZ	Temp	Move
97.53644	7.991845	-0.641646	-5.482722	-0.011185277	0.107858025	-0.05566007	83.4	-205.8	-213.00002	27.370743	none
97.53862	8.018182	-0.6703765	-5.4420204	-0.011185277	0.10865697	-0.06524745	83.4	-205.8	-213.00002	27.421661	none
97.54081	8.054094	-0.6775591	-5.4444146	-0.014913702	0.10945592	-0.07243799	83.4	-205.8	-213.00002	27.370743	none
97.542984	8.039729	-0.61770403	-5.437232	-0.017310547	0.10679276	-0.08495484	89.4	-201.00002	-220.20001	27.367748	none
97.545166	8.0684595	-0.59615624	-5.422867	-0.017310547	0.10892329	-0.09161274	89.4	-201.00002	-220.20001	27.367748	none
97.54735	8.080431	-0.5770026	-5.482722	-0.017310547	0.105993815	-0.096939065	89.4	-201.00002	-220.20001	27.394705	none
97.54954	8.051701	-0.5674258	-5.3701944	-0.021038974	0.10466223	-0.100933805	89.4	-201.00002	-220.20001	27.331806	none
97.55172	8.056489	-0.5315128	-5.4061074	-0.019707393	0.10652645	-0.10333065	85.200005	-205.20001	-216.00002	27.352772	none
97.553894	8.020576	-0.50278234	-5.379771	-0.01917476	0.10279802	-0.11371698	85.200005	-205.20001	-216.00002	27.352772	none
97.556076	8.034941	-0.5410896	-5.363012	-0.016245283	0.10359697	-0.11558119	85.200005	-205.20001	-216.00002	27.370743	none
97.55826	7.9822683	-0.5267244	-5.401319	-0.011984225	0.105993815	-0.12144015	85.200005	-205.20001	-216.00002	27.412676	none
97.56045	7.9702973	-0.5243302	-5.415684	-0.011984225	0.107858025	-0.12756541	85.200005	-205.20001	-216.00002	27.376734	none
97.56263	7.9583263	-0.5243302	-5.3678	-0.009853696	0.11371698	-0.1323591	84.0	-212.40001	-217.20001	27.424656	none
97.564804	7.9463553	-0.5363012	-5.398925	-0.007190535	0.11584751	-0.13662016	84.0	-212.40001	-217.20001	27.367748	none
97.566986	7.8745294	-0.5626374	-5.41329	-0.006657903	0.11451593	-0.13768543	84.0	-212.40001	-217.20001	27.388714	none
97.569176	7.807492	-0.5506664	-5.3438582	-0.004527374	0.11318435	-0.14514229	84.0	-212.40001	-217.20001	27.382725	none
97.57136	7.8410106	-0.5482722	-5.305551	-0.002396845	0.10865697	-0.14833808	79.200005	-202.8	-216.00002	27.376734	none
97.57354	7.807492	-0.5386954	-5.3845596	-0.005060006	0.10679276	-0.15126756	79.200005	-202.8	-216.00002	27.367748	none
97.575714	7.8505874	-0.60573304	-5.379771	-0.0063915867	0.10546118	-0.15419704	79.200005	-202.8	-216.00002	27.394705	none
97.5779	7.81228	-0.5650316	-5.3941364	-0.004261058	0.10013486	-0.15313177	79.200005	-202.8	-216.00002	27.370743	none
97.580086	7.759608	-0.5315128	-5.437232	-0.009853696	0.09773801	-0.15126756	79.200005	-202.8	-216.00002	27.379728	none
97.58227	7.7907324	-0.5602432	-5.365406	-0.010918961	0.09454222	-0.14753912	87.0	-204.6	-221.40001	27.367748	none
97.58445	7.7572136	-0.59376204	-5.415684	-0.017044231	0.09134643	-0.14221281	87.0	-204.6	-221.40001	27.352772	none
97.586624	7.762002	-0.58657944	-5.3462524	-0.01784318	0.080960095	-0.1419465	87.0	-204.6	-221.40001	27.394705	none
97.588806	7.680599	-0.59136784	-5.3199162	-0.01917476	0.07563378	-0.1355549	87.0	-204.6	-221.40001	27.40369	none
97.590996	7.6710224	-0.62488663	-5.3821654	-0.020506341	0.06950851	-0.13182648	75.600006	-202.8	-214.8	27.355766	none
97.59318	7.702147	-0.60094464	-5.365406	-0.02396845	0.05965481	-0.12436963	75.600006	-202.8	-214.8	27.376734	none
97.59536	7.6853876	-0.59376204	-5.398925	-0.03089267	0.05352954	-0.12197278	75.600006	-202.8	-214.8	27.388714	none
97.597534	7.7093296	-0.62009823	-5.3247046	-0.035153728	0.048469532	-0.11424961	75.600006	-202.8	-214.8	27.370743	none
97.599724	7.6973586	-0.60812724	-5.3199162	-0.036485307	0.047670584	-0.10546118	75.600006	-202.8	-214.8	27.337795	none
97.601906	7.6710224	-0.58897364	-5.3725886	-0.04261058	0.046072688	-0.09986854	76.8	-207.6	-214.8	27.421661	none
97.60409	7.627927	-0.5793968	-5.305551	-0.048469532	0.049534798	-0.0892159	76.8	-207.6	-214.8	27.376734	none
97.60627	7.6375036	-0.5793968	-5.2624555	-0.052464273	0.04660532	-0.08522116	76.8	-207.6	-214.8	27.349777	none
97.60846	7.5968018	-0.58657944	-5.2648497	-0.054328486	0.045007423	-0.07856325	76.8	-207.6	-214.8	27.3977	none
97.610634	7.560889	-0.58657944	-5.2385135	-0.064182185	0.040746365	-0.07137272	76.8	-207.6	-214.8	27.433641	none
97.612816	7.5584946	-0.59855044	-5.267244	-0.0628506	0.035952676	-0.06364955	77.4	-207.00002	-216.6	27.412676	none
97.615	7.6351094	-0.60333884	-5.3103395	-0.06977482	0.029294772	-0.056459017	77.4	-207.00002	-216.6	27.394705	none
97.61719	7.5680714	-0.6584055	-5.291186	-0.07403588	0.023435818	-0.051931642	77.4	-207.00002	-216.6	27.40369	none
97.61937	7.6111674	-0.6823475	-5.2504845	-0.070307456	0.015978966	-0.048469532	77.4	-207.00002	-216.6	27.424656	none
97.621544	7.5968018	-0.7062895	-5.3007627	-0.07563378	0.0063915867	-0.036218993	88.8	-204.00002	-218.40001	27.355766	none
97.623726	7.5584946	-0.7110779	-5.2648497	-0.07456851	-7.9894834E-4	-0.03568636	88.8	-204.00002	-218.40001	27.40968	none
97.62591	7.548918	-0.7206547	-5.2241483	-0.072171666	-0.006657903	-0.029028457	88.8	-204.00002	-218.40001	27.418667	none
97.6281	7.6470804	-0.7015011	-5.1930237	-0.07163903	-0.015180019	-0.020240024	88.8	-204.00002	-218.40001	27.391708	none
97.63028	7.639898	-0.7685388	-5.1259856	-0.072970614	-0.023435818	-0.013848438	88.8	-204.00002	-218.40001	27.340792	none
97.632454	7.668628	-0.7326257	-5.0781016	-0.07137272	-0.025566347	-0.0015978967	76.200005	-202.20001	-213.00002	27.376734	none
97.634636	7.6853876	-0.7661445	-5.0876784	-0.068176925	-0.0314253	0.0061252704	76.200005	-202.20001	-213.00002	27.391708	none
97.636826	7.6829934	-0.7733272	-5.0302176	-0.070041135	-0.031158986	0.016511599	76.200005	-202.20001	-213.00002	27.394705	none
97.63901	7.702147	-0.80445176	-5.0493712	-0.06977482	-0.027696876	0.030360037	76.200005	-202.20001	-213.00002	27.346783	none
97.64119	7.6949644	-0.81163436	-5.023035	-0.06338324	-0.024501082	0.040213734	78.600006	-203.40001	-216.6	27.355766	none
97.643364	7.73806	-0.7661445	-4.9943047	-0.06098639	-0.008788432	0.06178534	78.600006	-203.40001	-216.6	27.370743	none
97.645546	7.723695	-0.80924016	-5.0397944	-0.05885586	-0.0026631611	0.072970614	78.600006	-203.40001	-216.6	27.436638	none
97.647736	7.788338	-0.770933	-4.9823337	-0.05219796	0.007456851	0.083090626	78.600006	-203.40001	-216.6	27.373737	none
97.64992	7.762002	-0.79008657	-4.9536033	-0.051132694	0.013848438	0.094009586	78.600006	-203.40001	-216.6	27.391708	none
97.65209	7.831434	-0.80445176	-4.951209	-0.045540057	0.02130529	0.1041296	78.600006	-204.6	-219.00002	27.38572	none
97.654274	7.843405	-0.81402856	-4.9895163	-0.036218993	0.026897928	0.1206412	78.600006	-204.6	-219.00002	27.355766	none
97.65646	7.8865004	-0.79966336	-4.9320555	-0.031158986	0.02876214	0.12863068	78.600006	-204.6	-219.00002	27.406685	none
97.658646	7.893683	-0.7422025	-4.972757	-0.024501082	0.028229509	0.13635385	78.600006	-204.6	-219.00002	27.337795	none
97.66083	7.9846625	-0.7254431	-4.96318	-0.01784318	0.02876214	0.14407702	84.0	-205.20001	-216.00002	27.400696	none
97.663	8.00621	-0.7086837	-4.975151	-0.009054748	0.03222425	0.14807177	84.0	-205.20001	-216.00002	27.370743	none
97.66519	8.049306	-0.6847417	-4.9775453	0.0053263223	0.03195793	0.15313177	84.0	-205.20001	-216.00002	27.367748	none
97.66737	8.080431	-0.7015011	-5.0062757	0.013315806	0.025832662	0.15339808	84.0	-205.20001	-216.00002	27.394705	none
97.669556	8.101978	-0.6775591	-5.0134583	0.023435818	0.024234766	0.15686019	84.0	-205.20001	-216.00002	27.42765	none
97.67174	8.111555	-0.7015011	-5.0421886	0.027696876	0.023702133	0.15286545	78.0	-202.8	-213.6	27.457603	none
97.67393	8.159439	-0.6775591	-5.032612	0.039414786	0.019441076	0.14833808	78.0	-202.8	-213.6	27.376734	none
97.6761	8.161834	-0.6703765	-5.011064	0.05672533	0.020772656	0.1387507	78.0	-202.8	-213.6	27.391708	none
97.67828	8.169016	-0.63206923	-5.068525	0.06178534	0.021837922	0.13209279	78.0	-202.8	-213.6	27.343786	none
97.680466	8.190564	-0.6512229	-5.08289	0.07243799	0.018908445	0.1272991	80.4	-201.6	-214.8	27.412676	none
97.68265	8.238448	-0.641646	-5.121197	0.08042747	0.016777916	0.12117383	80.4	-201.6	-214.8	27.349777	none
97.68484	8.240842	-0.62009823	-5.116409	0.08894958	0.018375812	0.11105382	80.4	-201.6	-214.8	27.355766	none
97.68701	8.300697	-0.6943185	-5.1930237	0.095074855	0.014114754	0.09986854	80.4	-201.6	-214.8	27.343786	none
97.68919	8.274361	-0.6488287	-5.1810527	0.10066749	0.011185277	0.09161274	80.4	-201.6	-214.8	27.3977	none
97.691376	8.248025	-0.6703765	-5.2002063	0.10279802	0.011451593	0.092145376	83.4	-204.6	-213.00002	27.40369	none
97.693565	8.281544	-0.6871359	-5.2241483	0.105727494	0.006657903	0.08495484	83.4	-204.6	-213.00002	27.382725	none
97.69575	8.291121	-0.6967127	-5.2480903	0.10918961	0.0010652645	0.07749799	83.4	-204.6	-213.00002	27.412676	none
97.69792	8.248025	-0.7302315	-5.3199162	0.1107875	0.0039947415	0.07137272	83.4	-204.6	-213.00002	27.358763	none
97.7001	8.259995	-0.6871359	-5.291186	0.112119086	0.0077231675	0.06551377	83.4	-204.6	-213.00002	27.40968	none
97.70229	8.300697	-0.6943185	-5.33907	0.112918034	0.014913702	0.060720075	81.600006	-213.6	-218.40001	27.406685	none
97.704475	8.303091	-0.7182605	-5.3582234	0.11132014	0.018642128	0.05219796	81.600006	-213.6	-218.40001	27.370743	none
97.70666	8.293514	-0.7110779	-5.3582234	0.10918961	0.020506341	0.04873585	81.600006	-213.6	-218.40001	27.418667	none
97.70883	8.271967	-0.7110779	-5.3558292	0.10652645	0.018375812	0.043942157	81.600006	-213.6	-218.40001	27.451612	none
97.71101	8.307879	-0.7565677	-5.391742	0.09827065	0.022104237	0.034088463	77.4	-204.6	-216.6	27.3977	none
97.713196	8.329428	-0.81402856	-5.3845596	0.096939065	0.024767399	0.025300032	77.4	-204.6	-216.6	27.388714	none
97.715385	8.319851	-0.770933	-5.41329	0.094009586	0.027164243	0.020772656	77.4	-204.6	-216.6	27.394705	none
97.71757	8.300697	-0.7398083	-5.4085016	0.087884314	0.030360037	0.016245283	77.4	-204.6	-216.6	27.367748	none
97.71974	8.300697	-0.7613561	-5.410896	0.086020105	0.03169162	0.012250541	77.4	-204.6	-216.6	27.370743	none
97.721924	8.224083	-0.770933	-5.4539914	0.076965354	0.03089267	7.9894834E-4	84.600006	-204.6	-211.8	27.391708	none
97.72411	8.195353	-0.81402856	-5.497087	0.07456851	0.03781689	0.0	84.600006	-204.6	-211.8	27.451612	none
97.726295	8.202535	-0.79248077	-5.542577	0.06684534	0.03701794	-0.0037284256	84.600006	-204.6	-211.8	27.442627	none
97.72848	8.166622	-0.79008657	-5.425261	0.05885586	0.03781689	-0.008788432	84.600006	-204.6	-211.8	27.352772	none
97.73065	8.121132	-0.7733272	-5.499481	0.056991648	0.040480047	-0.011984225	81.600006	-207.6	-213.6	27.343786	none
97.732834	8.123527	-0.79008657	-5.3845596	0.042077947	0.03435478	-0.020240024	81.600006	-207.6	-213.6	27.355766	none
97.73502	8.099585	-0.8355764	-5.4683566	0.035952676	0.03568636	-0.025300032	81.600006	-207.6	-213.6	27.40369	none
97.737206	8.085219	-0.8690952	-5.5401826	0.030626353	0.030360037	-0.026897928	81.600006	-207.6	-213.6	27.394705	none
97.73939	8.063671	-0.830788	-5.509058	0.019441076	0.028495824	-0.028229509	81.600006	-207.6	-213.6	27.364754	none
97.74156	8.082825	-0.8499416	-5.485116	0.010652645	0.03222425	-0.032756884	74.4	-218.40001	-222.00002	27.382725	none
97.74375	8.034941	-0.8882488	-5.475539	0.0015978967	0.029028457	-0.032756884	74.4	-218.40001	-222.00002	27.466589	none
97.74593	8.025364	-0.8690952	-5.4300494	-0.0055926386	0.024767399	-0.03542004	74.4	-218.40001	-222.00002	27.358763	none
97.748116	8.018182	-0.8379706	-5.403713	-0.009054748	0.02130529	-0.03488741	74.4	-218.40001	-222.00002	27.41567	none
97.7503	8.025364	-0.81163436	-5.329493	-0.016777916	0.011717909	-0.031158986	78.600006	-204.6	-217.8	27.391708	none
97.75249	8.020576	-0.82121116	-5.403713	-0.02876214	0.0039947415	-0.033289514	78.600006	-204.6	-217.8	27.391708	none
97.75466	7.9846625	-0.8331822	-5.389348	-0.035153728	-0.0018642128	-0.036485307	78.600006	-204.6	-217.8	27.3977	none
97.75684	7.929596	-0.8523358	-5.3821654	-0.041279	-0.0063915867	-0.0314253	78.600006	-204.6	-217.8	27.382725	none
97.759026	7.905654	-0.8331822	-5.317522	-0.046072688	-0.013582122	-0.033822145	78.600006	-204.6	-217.8	27.41567	none
97.761215	7.920019	-0.81163436	-5.2768207	-0.04873585	-0.016245283	-0.03488741	81.600006	-201.6	-216.00002	27.433641	none
97.7634	7.9487495	-0.82121116	-5.2624555	-0.051931642	-0.018908445	-0.03435478	81.600006	-201.6	-216.00002	27.379728	none
97.76557	7.905654	-0.8355764	-5.255273	-0.056991648	-0.019441076	-0.035153728	81.600006	-201.6	-216.00002	27.42765	none
97.76775	7.9272017	-0.80684596	-5.1690817	-0.060453758	-0.019973708	-0.03834952	81.600006	-201.6	-216.00002	27.454609	none
97.769936	7.967903	-0.80684596	-5.1642933	-0.060720075	-0.018109497	-0.040480047	81.600006	-204.00002	-216.00002	27.463593	none
97.772125	7.917625	-0.7493851	-5.121197	-0.061519023	-0.0127831735	-0.04181163	81.600006	-204.00002	-216.00002	27.3977	none
97.77431	7.943961	-0.6967127	-5.0613422	-0.06018744	-0.012250541	-0.04181163	81.600006	-204.00002	-216.00002	27.394705	none
97.77648	7.9104424	-0.7422025	-5.0278234	-0.056459017	-0.0055926386	-0.041012682	81.600006	-204.00002	-216.00002	27.406685	none
97.77866	7.9104424	-0.7493851	-5.0781016	-0.054062173	0.0034621095	-0.042077947	81.600006	-204.00002	-216.00002	27.457603	none
97.78085	7.967903	-0.7613561	-5.0781016	-0.051931642	0.0058589545	-0.040746365	90.0	-222.00002	-230.40001	27.457603	none
97.783035	7.908048	-0.7637503	-5.0637364	-0.050333746	0.0063915867	-0.039947417	90.0	-222.00002	-230.40001	27.424656	none
97.78522	7.9487495	-0.7326257	-5.0517654	-0.049534798	0.005060006	-0.039414786	90.0	-222.00002	-230.40001	27.391708	none
97.78739	7.9224133	-0.7015011	-5.020641	-0.03834952	0.004261058	-0.040480047	90.0	-222.00002	-230.40001	27.38572	none
97.78958	7.908048	-0.6655881	-5.032612	-0.027696876	0.009853696	-0.040480047	90.0	-222.00002	-230.40001	27.373737	none
97.79176	7.929596	-0.7038953	-5.0158525	-0.021571605	0.01784318	-0.04261058	81.0	-207.00002	-215.40001	27.364754	none
97.793945	7.872135	-0.6943185	-4.903325	-0.021571605	0.022104237	-0.043675844	81.0	-207.00002	-215.40001	27.391708	none
97.79613	7.8865004	-0.7134721	-4.984728	-0.013582122	0.024234766	-0.04580637	81.0	-207.00002	-215.40001	27.361757	none
97.7983	7.8386164	-0.7398083	-5.0182467	-0.0063915867	0.029028457	-0.052996907	81.0	-207.00002	-215.40001	27.352772	none
97.80048	7.8146744	-0.7733272	-5.0254292	0.0013315806	0.043409526	-0.052464273	82.8	-204.00002	-211.20001	27.3977	none
97.80267	7.797915	-0.7637503	-4.987122	0.009054748	0.047137953	-0.055926383	82.8	-204.00002	-211.20001	27.391708	none
97.804855	7.8050976	-0.7613561	-4.984728	0.013315806	0.05885586	-0.06098639	82.8	-204.00002	-211.20001	27.418667	none
97.80704	7.807492	-0.7637503	-4.9703627	0.01784318	0.070041135	-0.0628506	82.8	-204.00002	-211.20001	27.40968	none
97.80923	7.7452426	-0.7445967	-5.056554	0.018375812	0.07536746	-0.06684534	82.8	-204.00002	-211.20001	27.3977	none
97.8114	7.764396	-0.7637503	-5.0302176	0.021837922	0.08468852	-0.06977482	76.8	-201.6	-213.6	27.391708	none
97.81358	7.807492	-0.8331822	-4.9799395	0.020506341	0.092145376	-0.070041135	76.8	-201.6	-213.6	27.451612	none
97.815765	7.807492	-0.79248077	-5.0134583	0.022104237	0.09853696	-0.06364955	76.8	-201.6	-213.6	27.421661	none
97.81795	7.773973	-0.79966336	-4.9919105	0.020772656	0.1073254	-0.06578008	76.8	-201.6	-213.6	27.394705	none
97.82012	7.735666	-0.8379706	-5.0613422	0.020772656	0.10519487	-0.06178534	93.0	-227.40001	-232.20001	27.367748	none
97.82231	7.764396	-0.842759	-5.08289	0.021571605	0.0958738	-0.053263225	93.0	-227.40001	-232.20001	27.355766	none
97.82449	7.714118	-0.91219085	-5.1762643	0.020772656	0.09267801	-0.049801115	93.0	-227.40001	-232.20001	27.394705	none
97.826675	7.7452426	-0.91937345	-5.1786585	0.024767399	0.08548747	-0.043942157	93.0	-227.40001	-232.20001	27.430647	none
97.828865	7.716512	-0.92416185	-5.185841	0.028495824	0.081226416	-0.03834952	93.0	-227.40001	-232.20001	27.41567	none
97.83105	7.7213006	-0.93852705	-5.197812	0.030626353	0.07350325	-0.033289514	76.200005	-207.00002	-221.40001	27.349777	none
97.83322	7.7093296	-0.92416185	-5.21936	0.03834952	0.06578008	-0.018908445	76.200005	-207.00002	-221.40001	27.412676	none
97.8354	7.699753	-0.90021986	-5.1642933	0.043409526	0.0628506	-0.014913702	76.200005	-207.00002	-221.40001	27.319824	none
97.837585	7.7213006	-0.93852705	-5.2361193	0.050333746	0.05752428	-0.007456851	76.200005	-207.00002	-221.40001	27.361757	none
97.83977	7.711724	-0.8738836	-5.2265425	0.054062173	0.04873585	-7.9894834E-4	76.200005	-207.00002	-221.40001	27.349777	none
97.84196	7.690176	-0.8643068	-5.197812	0.05832323	0.043942157	0.0029294773	76.200005	-207.00002	-221.40001	27.379728	none
97.84413	7.7332716	-0.8834604	-5.1810527	0.064182185	0.036218993	0.016777916	76.200005	-207.00002	-221.40001	27.424656	none
97.84631	7.73806	-0.78529817	-5.0757074	0.06897587	0.025832662	0.018375812	76.200005	-207.00002	-221.40001	27.382725	none
97.848495	7.735666	-0.8499416	-5.2002063	0.07376956	0.018642128	0.021571605	76.200005	-207.00002	-221.40001	27.421661	none
97.85068	7.776367	-0.82121116	-5.1475334	0.07962852	0.0127831735	0.026631612	76.200005	-207.00002	-221.40001	27.352772	none
97.85287	7.776367	-0.80684596	-5.1882353	0.08495484	0.014114754	0.03169162	76.200005	-207.00002	-221.40001	27.367748	none
97.85504	7.831434	-0.79487497	-5.1666875	0.087085366	0.015978966	0.03169162	76.200005	-207.00002	-221.40001	27.391708	none
97.85722	7.833828	-0.8355764	-5.130774	0.09267801	0.010120012	0.038615838	76.200005	-207.00002	-221.40001	27.442627	none
97.85941	7.8290396	-0.7733272	-5.145139	0.09640643	0.015446335	0.038615838	79.8	-204.6	-214.20001	27.481565	none
97.861595	7.881712	-0.7613561	-5.130774	0.10226539	0.018908445	0.040213734	79.8	-204.6	-214.20001	27.460598	none
97.86378	7.896077	-0.7733272	-5.2768207	0.10626013	0.018109497	0.043409526	79.8	-204.6	-214.20001	27.42765	none
97.86597	7.9463553	-0.7613561	-5.183447	0.105993815	0.022104237	0.042876896	79.8	-204.6	-214.20001	27.406685	none
97.86813	7.9607205	-0.7158663	-5.267244	0.10945592	0.027164243	0.040213734	79.8	-204.6	-214.20001	27.42765	none
97.87032	7.97748	-0.7134721	-5.2385135	0.11345066	0.033023197	0.036218993	78.600006	-208.20001	-213.00002	27.388714	none
97.872505	8.018182	-0.7062895	-5.3438582	0.114782244	0.03355583	0.035153728	78.600006	-208.20001	-213.00002	27.370743	none
97.87469	8.025364	-0.6991069	-5.365406	0.11052119	0.033023197	0.034088463	78.600006	-208.20001	-213.00002	27.406685	none
97.87688	8.0445175	-0.7230489	-5.4085016	0.11371698	0.030360037	0.029028457	78.600006	-208.20001	-213.00002	27.451612	none
97.87905	8.073248	-0.6751649	-5.3127337	0.11132014	0.02743056	0.023702133	78.600006	-208.20001	-213.00002	27.38572	none
97.88123	8.0924015	-0.6871359	-5.41329	0.109988555	0.025566347	0.017310547	87.600006	-200.40001	-219.6	27.430647	none
97.883415	8.073248	-0.6607997	-5.45878	0.10652645	0.02876214	0.013315806	87.600006	-200.40001	-219.6	27.391708	none
97.8856	8.078036	-0.62967503	-5.391742	0.10679276	0.031158986	0.002396845	87.600006	-200.40001	-219.6	27.352772	none
97.88779	8.101978	-0.6536171	-5.415684	0.101999074	0.03568636	-7.9894834E-4	87.600006	-200.40001	-219.6	27.373737	none
97.88996	8.099585	-0.6344634	-5.4420204	0.098004326	0.04580637	-0.009853696	84.600006	-204.6	-213.00002	27.406685	none
97.89214	8.128315	-0.6368576	-5.4803276	0.09321064	0.05352954	-0.018109497	84.600006	-204.6	-213.00002	27.412676	none
97.894325	8.133103	-0.641646	-5.5018754	0.08575379	0.05752428	-0.020240024	84.600006	-204.6	-213.00002	27.406685	none
97.896515	8.078036	-0.6440403	-5.5162406	0.08468852	0.058056913	-0.023435818	84.600006	-204.6	-213.00002	27.394705	none
97.8987	8.121132	-0.6775591	-5.5497594	0.07749799	0.0628506	-0.03169162	84.600006	-204.6	-213.00002	27.424656	none
97.90087	8.118738	-0.6871359	-5.590461	0.0628506	0.070041135	-0.04234426	78.600006	-208.20001	-217.8	27.433641	none
97.90305	8.090008	-0.6943185	-5.566519	0.059921127	0.0743022	-0.049534798	78.600006	-208.20001	-217.8	27.3977	none
97.90524	8.135497	-0.7254431	-5.5880666	0.054062173	0.07989483	-0.053263225	78.600006	-208.20001	-217.8	27.439632	none
97.907425	8.106767	-0.6991069	-5.5856724	0.04527374	0.081226416	-0.058589544	78.600006	-208.20001	-217.8	27.391708	none
97.90961	8.066066	-0.7326257	-5.626374	0.04261058	0.08042747	-0.064182185	79.8	-205.8	-214.20001	27.370743	none
97.91178	8.034941	-0.7469909	-5.60722	0.03355583	0.07749799	-0.06791061	79.8	-205.8	-214.20001	27.421661	none
97.91397	8.020576	-0.7493851	-5.542577	0.028229509	0.07829694	-0.07163903	79.8	-205.8	-214.20001	27.38572	none
